"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://eghiseul.ro/servicii/extras-de-carte-funciara/ilfov/","text/html; charset=utf-8","200","OK","Indexable","","Extras de Carte Funciară Online Ilfov — 89 RON, Fără Drum la OCPI | eGhiseul.ro","79","707","Obține extrasul de carte funciară pentru un imobil din județul Ilfov online, fără drum la OCPI Ilfov. 89 RON, taxe incluse, livrare pe email în câteva minute.","158","930","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Extras de Carte Funciară OnlineIlfov","36","Ce este extrasul de carte funciară","34","Tipuri de extras de carte funciară","34","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/ilfov/","","","","","","275016","42248","42248","6,261","","960","170","5,647","44,064","Hard","3,225","2","3","","14","14","0","6,010","101","67","0","6","5","0","","","","","68b9f28242b548d1ae0cafa6b48647a6","0,220","","","","","ro","1.1","","","","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/ilfov/","2026-09-09 09:12:25"
"https://eghiseul.ro/servicii/extras-de-carte-funciara/tulcea/","text/html; charset=utf-8","200","OK","Indexable","","Extras de Carte Funciară Online Tulcea — 89 RON, Fără Drum la OCPI | eGhiseul.ro","80","729","Obține extrasul de carte funciară pentru un imobil din județul Tulcea online, fără drum la OCPI Tulcea. 89 RON, taxe incluse, livrare pe email în câteva minute.","160","958","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Extras de Carte Funciară OnlineTulcea","37","Ce este extrasul de carte funciară","34","Tipuri de extras de carte funciară","34","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/tulcea/","","","","","","254302","39731","39731","5,888","","774","143","5,413","47,006","Hard","3,010","2","3","","14","14","0","6,010","101","67","0","6","5","0","","","","","2c11ace58856a48d7ea772a2cf821d5d","0,048","","","","","ro","1.1","","","","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/tulcea/","2026-09-09 09:12:25"
"https://eghiseul.ro/servicii/extras-de-carte-funciara/satu-mare/","text/html; charset=utf-8","200","OK","Indexable","","Extras de Carte Funciară Online Satu Mare — 89 RON, Fără Drum la OCPI | eGhiseul.ro","83","761","Obține extrasul de carte funciară pentru un imobil din județul Satu Mare online, fără drum la OCPI Satu Mare. 89 RON, taxe incluse, livrare pe email în câteva minute.","166","1004","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Extras de Carte Funciară OnlineSatu Mare","40","Ce este extrasul de carte funciară","34","Tipuri de extras de carte funciară","34","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/satu-mare/","","","","","","255795","39848","39848","5,905","","801","150","5,340","47,952","Hard","3,036","2","3","","14","14","0","6,010","101","67","0","6","5","0","","","","","b7145e774da37f2e4de2b22dd1e1be2","0,052","","","","","ro","1.1","","","","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/satu-mare/","2026-09-09 09:12:25"
"https://eghiseul.ro/servicii/extras-de-carte-funciara/teleorman/","text/html; charset=utf-8","200","OK","Indexable","","Extras de Carte Funciară Online Teleorman — 89 RON, Fără Drum la OCPI | eGhiseul.ro","83","766","Obține extrasul de carte funciară pentru un imobil din județul Teleorman online, fără drum la OCPI Teleorman. 89 RON, taxe incluse, livrare pe email în câteva minute.","166","1008","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Extras de Carte Funciară OnlineTeleorman","40","Ce este extrasul de carte funciară","34","Tipuri de extras de carte funciară","34","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/teleorman/","","","","","","254555","39710","39710","5,885","","772","144","5,361","44,357","Hard","3,028","2","3","","14","14","0","6,010","101","67","0","6","5","0","","","","","94e8ab132db2fb6dd50273c02f87660","0,297","","","","","ro","1.1","","","","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/teleorman/","2026-09-09 09:12:25"
"https://eghiseul.ro/servicii/extras-de-carte-funciara/vrancea/","text/html; charset=utf-8","200","OK","Indexable","","Extras de Carte Funciară Online Vrancea — 89 RON, Fără Drum la OCPI | eGhiseul.ro","81","743","Obține extrasul de carte funciară pentru un imobil din județul Vrancea online, fără drum la OCPI Vrancea. 89 RON, taxe incluse, livrare pe email în câteva minute.","162","980","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Extras de Carte Funciară OnlineVrancea","38","Ce este extrasul de carte funciară","34","Tipuri de extras de carte funciară","34","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/vrancea/","","","","","","255760","39945","39945","5,920","","785","156","5,032","47,400","Hard","3,038","2","3","","14","14","0","6,010","101","67","0","6","5","0","","","","","13c0ef235a294aae34a06845740be3da","0,068","","","","","ro","1.1","","","","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/vrancea/","2026-09-09 09:12:25"
"https://eghiseul.ro/servicii/extras-de-carte-funciara/bistrita-nasaud/","text/html; charset=utf-8","200","OK","Indexable","","Extras de Carte Funciară Online Bistrița-Năsăud — 89 RON, Fără Drum la OCPI | eGhiseul.ro","89","807","Obține extrasul de carte funciară pentru un imobil din județul Bistrița-Năsăud online, fără drum la OCPI Bistrița-Năsăud. 89 RON, taxe incluse, livrare pe email în câteva minute.","178","1072","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Extras de Carte Funciară OnlineBistrița-Năsăud","46","Ce este extrasul de carte funciară","34","Tipuri de extras de carte funciară","34","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/bistrita-nasaud/","","","","","","255529","39867","39867","5,908","","776","145","5,352","42,451","Hard","3,079","2","3","","14","14","0","6,010","101","67","0","6","5","0","","","","","ac906d7a1d35107a2d780711de4b9651","0,369","","","","","ro","1.1","","","","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/bistrita-nasaud/","2026-09-09 09:12:25"
"https://eghiseul.ro/servicii/extras-de-carte-funciara/arges/","text/html; charset=utf-8","200","OK","Indexable","","Extras de Carte Funciară Online Argeș — 89 RON, Fără Drum la OCPI | eGhiseul.ro","79","721","Obține extrasul de carte funciară pentru un imobil din județul Argeș online, fără drum la OCPI Argeș. 89 RON, taxe incluse, livrare pe email în câteva minute.","158","948","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Extras de Carte Funciară OnlineArgeș","36","Ce este extrasul de carte funciară","34","Tipuri de extras de carte funciară","34","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/arges/","","","","","","276417","42645","42645","6,320","","968","181","5,348","45,928","Hard","3,228","2","3","","14","14","0","6,010","101","67","0","6","5","0","","","","","d230e8f3f5d53c095dccec2daf82f94c","0,135","","","","","ro","1.1","","","","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/arges/","2026-09-09 09:12:25"
"https://eghiseul.ro/servicii/extras-de-carte-funciara/mures/","text/html; charset=utf-8","200","OK","Indexable","","Extras de Carte Funciară Online Mureș — 89 RON, Fără Drum la OCPI | eGhiseul.ro","79","725","Obține extrasul de carte funciară pentru un imobil din județul Mureș online, fără drum la OCPI Mureș. 89 RON, taxe incluse, livrare pe email în câteva minute.","158","954","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Extras de Carte Funciară OnlineMureș","36","Ce este extrasul de carte funciară","34","Tipuri de extras de carte funciară","34","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/mures/","","","","","","276638","42615","42615","6,316","","987","182","5,423","47,988","Hard","3,258","2","3","","14","14","0","6,010","101","67","0","6","5","0","","","","","1c80f24f598219632a445e42df5c4180","0,055","","","","","ro","1.1","","","","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/mures/","2026-09-09 09:12:25"
"https://eghiseul.ro/servicii/extras-de-carte-funciara/bihor/","text/html; charset=utf-8","200","OK","Indexable","","Extras de Carte Funciară Online Bihor — 89 RON, Fără Drum la OCPI | eGhiseul.ro","79","715","Obține extrasul de carte funciară pentru un imobil din județul Bihor online, fără drum la OCPI Bihor. 89 RON, taxe incluse, livrare pe email în câteva minute.","158","942","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Extras de Carte Funciară OnlineBihor","36","Ce este extrasul de carte funciară","34","Tipuri de extras de carte funciară","34","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/bihor/","","","","","","275254","42521","42521","6,302","","978","171","5,719","46,016","Hard","3,249","2","3","","14","14","0","6,010","101","67","0","6","5","0","","","","","91822e08cb98f6325a23f3e832f9531d","0,060","","","","","ro","1.1","","","","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/bihor/","2026-09-09 09:12:25"
"https://eghiseul.ro/servicii/extras-de-carte-funciara/suceava/","text/html; charset=utf-8","200","OK","Indexable","","Extras de Carte Funciară Online Suceava — 89 RON, Fără Drum la OCPI | eGhiseul.ro","81","745","Obține extrasul de carte funciară pentru un imobil din județul Suceava online, fără drum la OCPI Suceava. 89 RON, taxe incluse, livrare pe email în câteva minute.","162","982","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Extras de Carte Funciară OnlineSuceava","38","Ce este extrasul de carte funciară","34","Tipuri de extras de carte funciară","34","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/suceava/","","","","","","276627","42590","42590","6,312","","987","186","5,306","43,735","Hard","3,284","2","3","","14","14","0","6,010","101","67","0","6","5","0","","","","","afa656868fb4c0ee90ee81ec565907ae","0,059","","","","","ro","1.1","","","","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/suceava/","2026-09-09 09:12:25"
"https://eghiseul.ro/servicii/extras-de-carte-funciara/braila/","text/html; charset=utf-8","200","OK","Indexable","","Extras de Carte Funciară Online Brăila — 89 RON, Fără Drum la OCPI | eGhiseul.ro","80","720","Obține extrasul de carte funciară pentru un imobil din județul Brăila online, fără drum la OCPI Brăila. 89 RON, taxe incluse, livrare pe email în câteva minute.","160","948","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Extras de Carte Funciară OnlineBrăila","37","Ce este extrasul de carte funciară","34","Tipuri de extras de carte funciară","34","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/braila/","","","","","","254390","39731","39731","5,888","","773","142","5,444","46,885","Hard","3,008","2","3","","14","14","0","6,010","101","67","0","6","5","0","","","","","eebfc179b0b0d050abf5c8e594882d16","0,057","","","","","ro","1.1","","","","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/braila/","2026-09-09 09:12:25"
"https://eghiseul.ro/servicii/extras-de-carte-funciara/prahova/","text/html; charset=utf-8","200","OK","Indexable","","Extras de Carte Funciară Online Prahova — 89 RON, Fără Drum la OCPI | eGhiseul.ro","81","743","Obține extrasul de carte funciară pentru un imobil din județul Prahova online, fără drum la OCPI Prahova. 89 RON, taxe incluse, livrare pe email în câteva minute.","162","982","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Extras de Carte Funciară OnlinePrahova","38","Ce este extrasul de carte funciară","34","Tipuri de extras de carte funciară","34","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/prahova/","","","","","","275127","42227","42227","6,258","","955","172","5,552","45,110","Hard","3,215","2","3","","14","14","0","6,010","101","67","0","6","5","0","","","","","a6b820c9f13a15e5bc412b90994263dc","0,045","","","","","ro","1.1","","","","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/prahova/","2026-09-09 09:12:25"
"https://eghiseul.ro/tabel-varsta-pensionare-anticipata-femei/","text/html; charset=utf-8","200","OK","Indexable","","Tabel Vârstă Pensionare Anticipată Femei (actualizat) | eGhiseul.ro","67","600","Tabelul complet cu vârsta de pensionare anticipată pentru femei, conform Legii 360/2023: luna și anul nașterii, stagiul complet de cotizare, luna pensionării anticipate și vârsta la ieșirea la pensie.","200","1192","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Tabel Vârstă Pensionare Anticipată Femei (actualizat)","53","Ce este pensia anticipată?","26","Condițiile principale pentru pensionarea anticipată","51","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/tabel-varsta-pensionare-anticipata-femei/","","","","","","297232","44364","44364","6,575","","2560","411","6,229","100,000","Very Easy","6,242","2","1","","3","3","0","1,290","87","55","0","4","3","0","","","","","5a5c6d43f0d2b5f7a613de84a0be89ff","0,110","","","","","ro","1.1","","","","","","https://eghiseul.ro/tabel-varsta-pensionare-anticipata-femei/","2026-09-09 09:12:25"
"https://eghiseul.ro/cum-aflam-numarul-carte-functionara-si-nr-cadastral/","text/html; charset=utf-8","200","OK","Indexable","","Numărul cadastral și numărul de carte funciară: cum le afli și cum localizezi terenul | eGhiseul.ro","99","859","Cum afli numărul cadastral și numărul de carte funciară: din actul de proprietate, dintr-un extras CF mai vechi sau după adresă. Plus cum localizezi terenul pe hartă după numărul cadastral, pas cu pas.","201","1231","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Numărul cadastral și numărul de carte funciară: cum le afli și cum localizezi terenul","85","Ce sunt cartea funciară și numărul cadastral?","45","De ce este important să știm aceste numere?","43","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/cum-aflam-numarul-carte-functionara-si-nr-cadastral/","","","","","","216448","37271","37271","5,524","","1627","241","6,751","42,794","Hard","6,151","2","1","","9","7","0","3,000","104","62","0","4","3","0","","","","","fad2748ffd21d1614ac94437be5c7838","0,232","","","","","ro","1.1","","","","","","https://eghiseul.ro/cum-aflam-numarul-carte-functionara-si-nr-cadastral/","2026-09-09 09:12:25"
"https://eghiseul.ro/servicii/extras-de-carte-funciara/calarasi/","text/html; charset=utf-8","200","OK","Indexable","","Extras de Carte Funciară Online Călărași — 89 RON, Fără Drum la OCPI | eGhiseul.ro","82","742","Obține extrasul de carte funciară pentru un imobil din județul Călărași online, fără drum la OCPI Călărași. 89 RON, taxe incluse, livrare pe email în câteva minute.","164","978","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Extras de Carte Funciară OnlineCălărași","39","Ce este extrasul de carte funciară","34","Tipuri de extras de carte funciară","34","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/calarasi/","","","","","","256098","39968","39968","5,923","","783","152","5,151","46,236","Hard","3,045","2","3","","14","14","0","6,010","101","67","0","6","5","0","","","","","b7b9f4cccee55f8d64be6de2843b3dd3","0,098","","","","","ro","1.1","","","","","","https://eghiseul.ro/servicii/extras-de-carte-funciara/calarasi/","2026-09-09 09:12:25"
"https://eghiseul.ro/certificat-constatator-pentru-fonduri-europene/","text/html; charset=utf-8","200","OK","Indexable","","Certificat Constatator pentru Fonduri Europene și APIA: Ghid Complet | eGhiseul.ro","82","735","De ce ai nevoie de certificat constatator la dosarul de fonduri europene sau APIA/AFIR, ce dovedește, ce tip alegi și cum îl obții online prin eGhișeul.ro.","155","914","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Certificat Constatator pentru Fonduri Europene și APIA: Ghid Complet","68","Ce este certificatul constatator și de ce îl cere finanțatorul","62","Unde se cere: granturi IMM vs. APIA și AFIR","43","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/certificat-constatator-pentru-fonduri-europene/","","","","","","196839","35068","35068","5,197","","1437","208","6,909","41,279","Hard","6,073","2","1","","2","2","0","0,860","87","56","0","4","3","0","","","","","52e3f82d45c901aeb33f774d103ad367","0,042","","","","","ro","1.1","","","","","","https://eghiseul.ro/certificat-constatator-pentru-fonduri-europene/","2026-09-09 09:12:25"
"https://eghiseul.ro/cazier-fiscal-fara-spv/","text/html; charset=utf-8","200","OK","Indexable","","Cazier fiscal din SPV: cum îl ceri online și ce faci fără cont | eGhiseul.ro","76","631","Procedura pas cu pas pentru cazierul fiscal prin Spațiul Privat Virtual: înrolarea în SPV online sau la ghișeu, formularele 502 și 504, cât durează eliberarea și ce alternative ai când contul ANAF nu poate fi activat.","217","1286","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Cazier fiscal din SPV: cum îl ceri online de la ANAF și ce faci dacă nu poți activa contul (2026)","97","Ce este SPV și de ce este ruta gratuită","39","Cele două căi de înrolare în SPV","32","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/cazier-fiscal-fara-spv/","","","","","","221418","39053","39053","5,788","","1970","284","6,937","52,496","Fairly Hard","6,820","2","1","","2","2","0","0,860","88","55","0","4","3","0","","","","","7160a2bc378972b2efd5f16af1aea660","0,060","","","","","ro","1.1","","","","","","https://eghiseul.ro/cazier-fiscal-fara-spv/","2026-09-09 09:12:25"
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fcat-poti-construi-pe-teren.webp&w=3840&q=75","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","106320","106320","106320","15,757","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,258","Mon, 17 Aug 2026 16:33:19 GMT","","","","","1.1","","","","","","https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fcat-poti-construi-pe-teren.webp&w=3840&q=75","2026-09-09 09:12:25"
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fanii-lucrati-in-strainatate-se-pun-la-pensie-in-romania.webp&w=3840&q=75","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","31760","31760","31760","4,707","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,341","Sat, 08 Aug 2026 01:54:49 GMT","","","","","1.1","","","","","","https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fanii-lucrati-in-strainatate-se-pun-la-pensie-in-romania.webp&w=3840&q=75","2026-09-09 09:12:25"
"https://eghiseul.ro/sms-fals-amenda-ghiseul-ro/","text/html; charset=utf-8","200","OK","Indexable","","SMS Fals cu Amendă de la „Ministerul Transporturilor”: frauda care imită Ghișeul.ro | eGhiseul.ro","97","857","DNSC avertizează: SMS-uri false cu amenzi de circulație trimit șoferii pe ghiiseul.cc, o clonă a platformei Ghișeul.ro care fură datele cardului. Cum recunoști mesajul, ce faci dacă ai introdus cardul și cum verifici o amendă reală.","232","1380","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","SMS Fals cu Amendă de la „Ministerul Transporturilor”: frauda care imită Ghișeul.ro","83","Pe scurt: ce e frauda și de ce funcționează","43","Cum arată mesajul și semnele că e fals","38","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/sms-fals-amenda-ghiseul-ro/","","","","","","197350","34355","34355","5,091","","1030","192","5,365","53,627","Fairly Hard","4,692","2","1","","2","2","0","0,860","87","54","0","8","6","0","","","","","c1c545aadac3f1f82b8e82d145a04f09","0,053","","","","","ro","1.1","","","","","","https://eghiseul.ro/sms-fals-amenda-ghiseul-ro/","2026-09-09 09:12:25"
"https://eghiseul.ro/certificat-constatator-pentru-notar/","text/html; charset=utf-8","200","OK","Indexable","","Certificat Constatator pentru Notar: Ce Tip Îți Cere și Cum Îl Obții | eGhiseul.ro","82","693","Notarul îți cere un certificat constatator de cel mult 30 de zile pentru cesiune de părți sociale, vânzarea firmei sau acte imobiliare. Vezi ce versiune accepți și cum îl obții online.","184","1063","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Certificat Constatator pentru Notar: Ce Tip Îți Cere și Cum Îl Obții","68","De ce îți cere notarul un certificat constatator","48","Pentru ce acte notariale ai nevoie de certificat constatator","60","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/certificat-constatator-pentru-notar/","","","","","","198623","34884","34884","5,170","","1470","208","7,067","52,964","Fairly Hard","5,960","2","1","","4","3","0","1,290","88","54","0","4","3","0","","","","","480ab52ab2aedb191d57a2e4a3505851","0,062","","","","","ro","1.1","","","","","","https://eghiseul.ro/certificat-constatator-pentru-notar/","2026-09-09 09:12:25"
"https://eghiseul.ro/cazier-si-certificat-de-integritate-pentru-profesori/","text/html; charset=utf-8","200","OK","Indexable","","Cazier și Certificat de Integritate pentru Profesori (Ghid) | eGhiseul.ro","73","616","Cine trebuie să prezinte cazierul judiciar și certificatul de integritate comportamentală la angajarea în învățământ, cât sunt valabile, dacă se depun din nou la fiecare 6 luni și cum le obții — gratuit sau online.","214","1256","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Cazier judiciar și certificat de integritate pentru profesori: ce îți trebuie la începutul anului școlar","104","Ce arată datele: interesul explodează înainte de școală","55","Cine trebuie să prezinte cele două documente","44","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/cazier-si-certificat-de-integritate-pentru-profesori/","","","","","","203017","35558","35558","5,270","","1396","217","6,433","48,256","Hard","5,746","2","1","","3","3","0","1,290","89","56","0","5","4","0","","","","","8876f484d3037c35d4349b2fd88bdebe","0,100","","","","","ro","1.1","","","","","","https://eghiseul.ro/cazier-si-certificat-de-integritate-pentru-profesori/","2026-09-09 09:12:25"
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fghid-complet-certificat-de-integritate-comportamentala.webp&w=3840&q=75","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","59470","59470","59470","8,813","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,215","Sun, 09 Aug 2026 20:45:14 GMT","","","","","1.1","","","","","","https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fghid-complet-certificat-de-integritate-comportamentala.webp&w=3840&q=75","2026-09-09 09:12:25"
"https://eghiseul.ro/certificat-constatator-pentru-banca/","text/html; charset=utf-8","200","OK","Indexable","","Certificat Constatator pentru Bancă: De Ce Îl Cere și Cum Îl Obții | eGhiseul.ro","80","687","Banca îți cere certificat constatator emis în ultimele 30 de zile pentru cont de firmă sau credit. Vezi de ce, ce versiune îți trebuie și cum îl obții online ca PDF original.","174","993","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Certificat Constatator pentru Bancă: De Ce Îl Cere și Cum Îl Obții","66","Ce este certificatul constatator","32","De ce îți cere banca un certificat constatator","46","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/certificat-constatator-pentru-banca/","","","","","","199715","35472","35472","5,257","","1579","228","6,925","54,073","Fairly Hard","6,317","2","1","","4","3","0","1,290","90","55","0","4","3","0","","","","","d0359870c33551d45164885d827f83e2","0,058","","","","","ro","1.1","","","","","","https://eghiseul.ro/certificat-constatator-pentru-banca/","2026-09-09 09:12:25"
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fcazier-si-certificat-de-integritate-pentru-profesori.webp&w=3840&q=75","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","59022","59022","59022","8,747","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,055","Thu, 03 Sep 2026 08:11:07 GMT","","","","","1.1","","","","","","https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fcazier-si-certificat-de-integritate-pentru-profesori.webp&w=3840&q=75","2026-09-09 09:12:26"
"https://eghiseul.ro/cazier-judiciar-vs-certificat-integritate-comportamentala/","text/html; charset=utf-8","200","OK","Indexable","","Cazier Judiciar vs Certificat de Integritate Comportamentală | eGhiseul.ro","74","655","Diferențele dintre cazierul judiciar (Legea nr. 290/2004) și certificatul de integritate comportamentală (Legea nr. 118/2019): ce conțin, când sunt necesare și pentru ce tip de angajare. Ghid complet + tabel comparativ.","219","1328","cazier judiciar online,cazier fiscal,certificat constatator,extras carte funciară,certificat de integritate comportamentală,documente online,acte online România","160","Cazier Judiciar vs Certificat de Integritate Comportamentală","60","Ce este cazierul judiciar?","26","Ce este certificatul de integritate comportamentală","51","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","","https://eghiseul.ro/cazier-judiciar-vs-certificat-integritate-comportamentala/","","","","","","206356","36983","36983","5,481","","1486","252","5,897","18,954","Very Hard","6,490","2","1","","6","5","0","2,150","87","54","0","4","3","0","","","","","91a97ddd4ba2b32b63f79438deabf65e","0,052","","","","","ro","1.1","","","","","","https://eghiseul.ro/cazier-judiciar-vs-certificat-integritate-comportamentala/","2026-09-09 09:12:26"
