url,ruta,tip_pagina,verdict,tinta_301,motiv,cuvinte_main,scor_ai_per1k,jaccard_max,jaccard_partener,sf_near_dup,inlinkuri,inlinkuri_unice,adancime_crawl,link_score,backlink_extern_cunoscut,in_sitemap,clicuri_3luni,expuneri_3luni,pozitie_3luni,clicuri_pre,clicuri_post,expuneri_pre,expuneri_post,pozitie_pre,pozitie_post,regula_mecanica,title
https://eghiseul.ro/servicii/extras-de-carte-funciara/dolj,/servicii/extras-de-carte-funciara/dolj,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",929,19.38,0.56,/servicii/extras-de-carte-funciara/gorj,0,14,14,2,0,,true,4,129,8.22,1,1,33,10,4.48,2.2,CONSOLIDATE,"Extras de Carte Funciară Online Dolj — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/copie-arhiva-ocpi,/servicii/copie-arhiva-ocpi,serviciu,CONSOLIDATE,/servicii/copie-carte-funciara,"clonă de șablon topograf/OCPI (Jaccard 0,29–0,39): 9 pagini, 20 de clicuri pe toate. ⚠️ §5.2 — cere confirmare Raul/Mircea înainte de execuție.",2347,4.69,0.315,/servicii/copie-plan-cadastral,0,3,3,2,0,,true,3,115,5.43,2,0,54,0,5.48,,CONSOLIDATE,Copie Certificată din Arhiva OCPI — Documentație Cadastrală | eGhiseul.ro
https://eghiseul.ro/servicii/copie-inventar-coordonate,/servicii/copie-inventar-coordonate,serviciu,CONSOLIDATE,/servicii/copie-carte-funciara,"clonă de șablon topograf/OCPI (Jaccard 0,29–0,39): 9 pagini, 20 de clicuri pe toate. ⚠️ §5.2 — cere confirmare Raul/Mircea înainte de execuție.",2308,3.9,0.363,/servicii/copie-plan-incadrare,0,5,4,2,0,,true,3,68,6.18,1,0,25,2,5.36,1.5,CONSOLIDATE,Copie Inventar de Coordonate Stereo 70 | eGhiseul.ro
https://eghiseul.ro/servicii/extras-de-carte-funciara/constanta,/servicii/extras-de-carte-funciara/constanta,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",954,18.87,0.559,/servicii/extras-de-carte-funciara/caras-severin,0,14,14,2,0,,true,3,152,13.2,0,0,35,0,9.71,,CONSOLIDATE,"Extras de Carte Funciară Online Constanța — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/maramures,/servicii/extras-de-carte-funciara/maramures,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",737,12.21,0.706,/servicii/extras-de-carte-funciara/neamt,0,14,14,2,0,,true,3,40,8.97,0,0,12,0,5.75,,CONSOLIDATE,"Extras de Carte Funciară Online Maramureș — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/valcea,/servicii/extras-de-carte-funciara/valcea,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",741,16.19,0.708,/servicii/extras-de-carte-funciara/vaslui,0,14,14,2,0,,true,3,96,9.85,1,0,49,2,11.08,5.5,CONSOLIDATE,"Extras de Carte Funciară Online Vâlcea — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/transcriere-certificat-de-nastere,/transcriere-certificat-de-nastere,articol,CONSOLIDATE,/acte-necesare-certificat-de-nastere,"familia „certificat de naștere"": 7 articole, 38 de clicuri pe toate, în 3 luni. Devin un singur ghid real; pagina de serviciu (1.714 clicuri) rămâne separată, comercială.",1283,14.81,0,,0,4,4,2,0,,true,3,97,7.95,2,0,41,1,7.76,64.0,CONSOLIDATE,Transcriere Certificat de Naștere din Străinătate: Ghid Complet | eGhiseul.ro
https://eghiseul.ro/certificat-constatator-cu-istoric,/certificat-constatator-cu-istoric,articol,CONSOLIDATE,/cele-4-tipuri-de-certificat-constatator-online,"familia „certificat constatator"": 8 articole satelit, 6 clicuri pe toate, în 3 luni; 4 din ele cu ZERO expuneri. Ținta are 479 de clicuri + backlink. Vezi §5.1 — conținutul bun se mută, nu se aruncă.",810,3.7,0,,0,7,6,2,0,,true,2,230,11.61,0,0,54,0,16.89,,CONSOLIDATE,"Certificat constatator cu istoric: ce conține, preț, cum îl obții | eGhiseul.ro"
https://eghiseul.ro/certificat-constatator-pentru-banca,/certificat-constatator-pentru-banca,articol,CONSOLIDATE,/cele-4-tipuri-de-certificat-constatator-online,"familia „certificat constatator"": 8 articole satelit, 6 clicuri pe toate, în 3 luni; 4 din ele cu ZERO expuneri. Ținta are 479 de clicuri + backlink. Vezi §5.1 — conținutul bun se mută, nu se aruncă.",1533,7.18,0,,0,4,3,2,0,,true,2,64,6.62,1,0,22,0,7.09,,CONSOLIDATE,Certificat Constatator pentru Bancă: De Ce Îl Cere și Cum Îl Obții | eGhiseul.ro
https://eghiseul.ro/certificat-constatator-pentru-licitatie,/certificat-constatator-pentru-licitatie,articol,CONSOLIDATE,/cele-4-tipuri-de-certificat-constatator-online,"familia „certificat constatator"": 8 articole satelit, 6 clicuri pe toate, în 3 luni; 4 din ele cu ZERO expuneri. Ținta are 479 de clicuri + backlink. Vezi §5.1 — conținutul bun se mută, nu se aruncă.",1248,8.81,0,,0,4,3,2,0,,true,2,27,5.85,2,0,14,0,4.93,,CONSOLIDATE,Certificat Constatator pentru Licitație (SEAP/SICAP): Ghid Complet | eGhiseul.ro
https://eghiseul.ro/certificat-de-celibat,/certificat-de-celibat,articol,CONSOLIDATE,/servicii/eliberare-certificat-de-celibat,"familia „celibat"": 3 articole, 9 clicuri pe toate. Pagina de serviciu (488 de clicuri, 2.428 de cuvinte) acoperă deja intenția.",1455,12.37,0,,0,4,4,2,0,,true,2,104,7.43,0,0,46,0,7.54,,CONSOLIDATE,Certificat de Celibat (Anexa 9): Ce Este și Cum Îl Obții | eGhiseul.ro
https://eghiseul.ro/servicii/certificat-detineri-imobile,/servicii/certificat-detineri-imobile,serviciu,CONSOLIDATE,/servicii/identificare-imobile-proprietar,clonă de șablon topograf; 2 clicuri în 3 luni. ⚠️ §5.2.,2429,4.53,0.27,/servicii/copie-plan-cadastral,0,4,4,2,0,,true,2,197,13.08,0,0,3,1,6.0,4.0,CONSOLIDATE,Certificat privind Deținerea de Imobile — Adeverință OCPI | eGhiseul.ro
https://eghiseul.ro/servicii/copie-contract-vanzare,/servicii/copie-contract-vanzare,serviciu,CONSOLIDATE,/servicii/copie-carte-funciara,"clonă de șablon topograf/OCPI (Jaccard 0,29–0,39): 9 pagini, 20 de clicuri pe toate. ⚠️ §5.2 — cere confirmare Raul/Mircea înainte de execuție.",2246,6.68,0.341,/servicii/copie-plan-cadastral,0,3,3,2,0,,true,2,97,6.85,1,0,74,1,5.27,1.0,CONSOLIDATE,Copie Contract Vânzare-Cumpărare din Arhiva OCPI | eGhiseul.ro
https://eghiseul.ro/servicii/copie-intabulare,/servicii/copie-intabulare,serviciu,CONSOLIDATE,/servicii/copie-carte-funciara,"clonă de șablon topograf/OCPI (Jaccard 0,29–0,39): 9 pagini, 20 de clicuri pe toate. ⚠️ §5.2 — cere confirmare Raul/Mircea înainte de execuție.",2310,3.9,0.331,/servicii/copie-contract-vanzare,0,3,3,2,0,,true,2,58,6.67,0,1,25,1,7.16,1.0,CONSOLIDATE,Copie Act de Intabulare din Cartea Funciară (OCPI) | eGhiseul.ro
https://eghiseul.ro/servicii/copie-plan-cadastral,/servicii/copie-plan-cadastral,serviciu,CONSOLIDATE,/servicii/copie-carte-funciara,"clonă de șablon topograf/OCPI (Jaccard 0,29–0,39): 9 pagini, 20 de clicuri pe toate. ⚠️ §5.2 — cere confirmare Raul/Mircea înainte de execuție.",2227,4.04,0.374,/servicii/copie-plan-incadrare,0,10,8,2,0,,true,2,36,9.58,0,0,13,0,6.08,,CONSOLIDATE,Copie Plan Cadastral din Arhiva OCPI (ANCPI) | eGhiseul.ro
https://eghiseul.ro/servicii/extras-cf-colectiv,/servicii/extras-cf-colectiv,serviciu,CONSOLIDATE,/servicii/copie-carte-funciara,"clonă de șablon topograf/OCPI (Jaccard 0,29–0,39): 9 pagini, 20 de clicuri pe toate. ⚠️ §5.2 — cere confirmare Raul/Mircea înainte de execuție.",2316,6.04,0.305,/servicii/copie-plan-incadrare,0,5,5,2,0,,true,2,39,5.23,1,0,13,0,6.23,,CONSOLIDATE,Extras de Carte Funciară Colectivă (Bloc / Condominiu) | eGhiseul.ro
https://eghiseul.ro/servicii/extras-de-carte-funciara/alba,/servicii/extras-de-carte-funciara/alba,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",747,20.08,0.713,/servicii/extras-de-carte-funciara/arad,0,14,14,2,0,,true,2,39,12.87,2,0,19,0,5.68,,CONSOLIDATE,"Extras de Carte Funciară Online Alba — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/bistrita-nasaud,/servicii/extras-de-carte-funciara/bistrita-nasaud,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",736,12.23,0.712,/servicii/extras-de-carte-funciara/botosani,0,14,14,2,0,,true,2,126,8.55,0,0,23,1,12.91,10.0,CONSOLIDATE,"Extras de Carte Funciară Online Bistrița-Năsăud — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/giurgiu,/servicii/extras-de-carte-funciara/giurgiu,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",742,16.17,0.706,/servicii/extras-de-carte-funciara/gorj,0,14,14,2,0,,true,2,60,7.27,0,0,6,1,4.33,5.0,CONSOLIDATE,"Extras de Carte Funciară Online Giurgiu — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/neamt,/servicii/extras-de-carte-funciara/neamt,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",738,12.2,0.706,/servicii/extras-de-carte-funciara/maramures,0,14,14,2,0,,true,2,23,5.61,0,0,5,0,4.0,,CONSOLIDATE,"Extras de Carte Funciară Online Neamț — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/sibiu,/servicii/extras-de-carte-funciara/sibiu,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",950,20.0,0.552,/servicii/extras-de-carte-funciara/caras-severin,0,14,14,2,0,,true,2,130,5.86,1,0,60,2,4.55,7.0,CONSOLIDATE,"Extras de Carte Funciară Online Sibiu — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/suceava,/servicii/extras-de-carte-funciara/suceava,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",944,20.13,0.562,/servicii/extras-de-carte-funciara/galati,0,14,14,2,0,,true,2,18,6.39,1,0,5,4,5.6,5.0,CONSOLIDATE,"Extras de Carte Funciară Online Suceava — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/certificat-de-celibat-pentru-casatorie-in-strainatate,/certificat-de-celibat-pentru-casatorie-in-strainatate,articol,CONSOLIDATE,/servicii/eliberare-certificat-de-celibat,"familia „celibat"": 3 articole, 9 clicuri pe toate. Pagina de serviciu (488 de clicuri, 2.428 de cuvinte) acoperă deja intenția.",1574,17.15,0,,0,3,3,2,0,,true,1,77,4.44,0,0,35,1,4.29,3.0,CONSOLIDATE,Certificat de Celibat pentru Căsătorie în Străinătate: Apostilă și Traducere | eGhiseul.ro
https://eghiseul.ro/model-certificat-de-casatorie,/model-certificat-de-casatorie,articol,CONSOLIDATE,/acte-necesare-casatorie,"familia „căsătorie"": 4 articole, 17 clicuri pe toate. Se unesc într-un singur ghid.",560,12.5,0,,0,3,3,2,0,,true,1,84,5.45,0,0,18,1,4.72,3.0,CONSOLIDATE,Model Certificat de Căsătorie: Cum Arată și Ce Conține | eGhiseul.ro
https://eghiseul.ro/servicii/cazier-judiciar-online/persoana-juridica,/servicii/cazier-judiciar-online/persoana-juridica,serviciu,CONSOLIDATE,/servicii/cazier-judiciar-online,"sub-pagină derivată din pagina-mamă, Jaccard 0,44 între ele, 9 clicuri combinat. §5.3.",2160,11.11,0.441,/servicii/cazier-judiciar-online/persoana-fizica,0,515,232,1,0,,true,1,496,21.53,0,0,213,92,24.77,6.92,CONSOLIDATE,Cazier Judiciar Firmă (Persoană Juridică) Online — 198 RON | eGhiseul.ro
https://eghiseul.ro/servicii/extras-de-carte-funciara/buzau,/servicii/extras-de-carte-funciara/buzau,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",745,20.13,0.704,/servicii/extras-de-carte-funciara/caras-severin,0,14,14,2,0,,true,1,38,4.34,0,0,15,4,4.27,1.75,CONSOLIDATE,"Extras de Carte Funciară Online Buzău — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/covasna,/servicii/extras-de-carte-funciara/covasna,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",748,20.05,0.712,/servicii/extras-de-carte-funciara/dambovita,0,14,14,2,0,,true,1,22,19.23,0,0,4,0,4.75,,CONSOLIDATE,"Extras de Carte Funciară Online Covasna — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/iasi,/servicii/extras-de-carte-funciara/iasi,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",951,19.98,0.554,/servicii/extras-de-carte-funciara/mehedinti,0,14,14,2,0,,true,1,100,6.17,1,0,42,2,5.6,1.5,CONSOLIDATE,"Extras de Carte Funciară Online Iași — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/olt,/servicii/extras-de-carte-funciara/olt,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",742,16.17,0.711,/servicii/extras-de-carte-funciara/salaj,0,14,14,2,0,,true,1,22,7.09,0,0,8,0,7.0,,CONSOLIDATE,"Extras de Carte Funciară Online Olt — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/prahova,/servicii/extras-de-carte-funciara/prahova,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",915,12.02,0.571,/servicii/extras-de-carte-funciara/neamt,0,14,14,2,0,,true,1,47,14.23,0,0,10,0,6.7,,CONSOLIDATE,"Extras de Carte Funciară Online Prahova — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/salaj,/servicii/extras-de-carte-funciara/salaj,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",742,16.17,0.711,/servicii/extras-de-carte-funciara/olt,0,14,14,2,0,,true,1,44,19.55,0,0,11,0,18.73,,CONSOLIDATE,"Extras de Carte Funciară Online Sălaj — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/vrancea,/servicii/extras-de-carte-funciara/vrancea,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",746,20.11,0.702,/servicii/extras-de-carte-funciara/alba,0,14,14,2,0,,true,1,27,6.0,1,0,10,0,6.8,,CONSOLIDATE,"Extras de Carte Funciară Online Vrancea — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/cazier-judiciar-online-gratuit,/cazier-judiciar-online-gratuit,articol,CONSOLIDATE,/servicii/cazier-judiciar-online,zero expuneri în 3 luni. ⚠️ §5.6 — pagina-țintă trebuie să spună explicit ce e gratuit și ce vindem noi.,1513,8.59,0,,0,4,3,2,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,"Cazier judiciar gratuit online — ghiseul.ro și HUB MAI, pas cu pas | eGhiseul.ro"
https://eghiseul.ro/certificat-constatator-de-baza,/certificat-constatator-de-baza,articol,CONSOLIDATE,/cele-4-tipuri-de-certificat-constatator-online,"familia „certificat constatator"": 8 articole satelit, 6 clicuri pe toate, în 3 luni; 4 din ele cu ZERO expuneri. Ținta are 479 de clicuri + backlink. Vezi §5.1 — conținutul bun se mută, nu se aruncă.",989,4.04,0,,0,6,6,2,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,"Certificat constatator de bază: preț, ce conține, cum îl obții în minute | eGhiseul.ro"
https://eghiseul.ro/certificat-constatator-insolventa,/certificat-constatator-insolventa,articol,CONSOLIDATE,/cele-4-tipuri-de-certificat-constatator-online,"familia „certificat constatator"": 8 articole satelit, 6 clicuri pe toate, în 3 luni; 4 din ele cu ZERO expuneri. Ținta are 479 de clicuri + backlink. Vezi §5.1 — conținutul bun se mută, nu se aruncă.",889,1.12,0,,0,5,5,2,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,Certificat constatator pentru insolvență: preț și eliberare online | eGhiseul.ro
https://eghiseul.ro/certificat-constatator-pentru-fonduri-europene,/certificat-constatator-pentru-fonduri-europene,articol,CONSOLIDATE,/cele-4-tipuri-de-certificat-constatator-online,"familia „certificat constatator"": 8 articole satelit, 6 clicuri pe toate, în 3 luni; 4 din ele cu ZERO expuneri. Ținta are 479 de clicuri + backlink. Vezi §5.1 — conținutul bun se mută, nu se aruncă.",1391,9.35,0,,0,2,2,2,0,,true,0,57,12.19,0,0,11,0,9.18,,CONSOLIDATE,Certificat Constatator pentru Fonduri Europene și APIA: Ghid Complet | eGhiseul.ro
https://eghiseul.ro/certificat-constatator-pentru-notar,/certificat-constatator-pentru-notar,articol,CONSOLIDATE,/cele-4-tipuri-de-certificat-constatator-online,"familia „certificat constatator"": 8 articole satelit, 6 clicuri pe toate, în 3 luni; 4 din ele cu ZERO expuneri. Ținta are 479 de clicuri + backlink. Vezi §5.1 — conținutul bun se mută, nu se aruncă.",1420,14.79,0,,0,4,3,2,0,,true,0,30,8.27,0,0,6,0,2.33,,CONSOLIDATE,Certificat Constatator pentru Notar: Ce Tip Îți Cere și Cum Îl Obții | eGhiseul.ro
https://eghiseul.ro/certificat-constatator-pfa,/certificat-constatator-pfa,articol,CONSOLIDATE,/cele-4-tipuri-de-certificat-constatator-online,"familia „certificat constatator"": 8 articole satelit, 6 clicuri pe toate, în 3 luni; 4 din ele cu ZERO expuneri. Ținta are 479 de clicuri + backlink. Vezi §5.1 — conținutul bun se mută, nu se aruncă.",863,6.95,0,,0,5,5,2,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,"Certificat constatator PFA: cum îl obții online, preț, ce conține | eGhiseul.ro"
https://eghiseul.ro/inregistrare-nastere-copil-nou-nascut,/inregistrare-nastere-copil-nou-nascut,articol,CONSOLIDATE,/acte-necesare-certificat-de-nastere,"familia „certificat de naștere"": 7 articole, 38 de clicuri pe toate, în 3 luni. Devin un singur ghid real; pagina de serviciu (1.714 clicuri) rămâne separată, comercială.",1447,6.22,0,,0,4,4,2,0,,true,0,40,12.28,0,0,8,0,7.62,,CONSOLIDATE,"Înregistrarea Nașterii Copilului: Termen, Acte și Primul Certificat | eGhiseul.ro"
https://eghiseul.ro/schimbare-sediu-social-srl-ghid,/schimbare-sediu-social-srl-ghid,articol,CONSOLIDATE,/rolul-si-atributiile-onrc-romania,"familia „firmă/ONRC"": 0–18 clicuri, fără serviciu în spate. Ținta are 30k expuneri pe 645 de cuvinte și devine ghidul-umbrelă ONRC din materialul preluat.",842,9.5,0,,0,5,5,1,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,"Schimbarea sediului social la SRL: acte, pași la ONRC și ce urmează după (2026) | eGhiseul.ro"
https://eghiseul.ro/servicii/copie-plan-incadrare,/servicii/copie-plan-incadrare,serviciu,CONSOLIDATE,/servicii/copie-carte-funciara,"clonă de șablon topograf/OCPI (Jaccard 0,29–0,39): 9 pagini, 20 de clicuri pe toate. ⚠️ §5.2 — cere confirmare Raul/Mircea înainte de execuție.",2203,4.99,0.385,/servicii/plan-amplasament-delimitare,0,5,5,2,0,,true,0,59,8.95,0,0,18,0,6.11,,CONSOLIDATE,Copie Plan de Încadrare în Zonă din Arhiva OCPI | eGhiseul.ro
https://eghiseul.ro/servicii/extras-de-carte-funciara/arges,/servicii/extras-de-carte-funciara/arges,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",924,21.65,0.566,/servicii/extras-de-carte-funciara/bacau,0,14,14,2,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,"Extras de Carte Funciară Online Argeș — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/bacau,/servicii/extras-de-carte-funciara/bacau,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",737,12.21,0.708,/servicii/extras-de-carte-funciara/bistrita-nasaud,0,14,14,2,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,"Extras de Carte Funciară Online Bacău — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/bihor,/servicii/extras-de-carte-funciara/bihor,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",937,12.81,0.56,/servicii/extras-de-carte-funciara/bistrita-nasaud,0,14,14,2,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,"Extras de Carte Funciară Online Bihor — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/botosani,/servicii/extras-de-carte-funciara/botosani,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",735,12.24,0.712,/servicii/extras-de-carte-funciara/bistrita-nasaud,0,14,14,2,0,,true,0,27,6.78,0,0,6,0,6.5,,CONSOLIDATE,"Extras de Carte Funciară Online Botoșani — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/calarasi,/servicii/extras-de-carte-funciara/calarasi,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",744,17.47,0.702,/servicii/extras-de-carte-funciara/braila,0,14,14,2,0,,true,0,22,23.05,0,0,5,0,6.0,,CONSOLIDATE,"Extras de Carte Funciară Online Călărași — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/caras-severin,/servicii/extras-de-carte-funciara/caras-severin,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",746,20.11,0.704,/servicii/extras-de-carte-funciara/buzau,0,14,14,2,0,,true,0,15,9.47,0,0,4,0,5.75,,CONSOLIDATE,"Extras de Carte Funciară Online Caraș-Severin — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/dambovita,/servicii/extras-de-carte-funciara/dambovita,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",747,20.08,0.712,/servicii/extras-de-carte-funciara/covasna,0,14,14,2,0,,true,0,55,14.25,0,0,11,0,4.73,,CONSOLIDATE,"Extras de Carte Funciară Online Dâmbovița — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/galati,/servicii/extras-de-carte-funciara/galati,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",935,22.46,0.562,/servicii/extras-de-carte-funciara/caras-severin,0,14,14,2,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,"Extras de Carte Funciară Online Galați — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
https://eghiseul.ro/servicii/extras-de-carte-funciara/gorj,/servicii/extras-de-carte-funciara/gorj,serviciu-locatie-cf,CONSOLIDATE,/servicii/extras-de-carte-funciara,"set de locație CF/județ: 43% din pagină identică pe toate 42, AI 12–22/1k, 111 clicuri pe tot setul în 3 luni. Decizie pe set — §6.2.",736,12.23,0.71,/servicii/extras-de-carte-funciara/harghita,0,14,14,2,0,,true,0,0,,0,0,0,0,,,DELETE/CONSOLIDATE,"Extras de Carte Funciară Online Gorj — 89 RON, Fără Drum la OCPI | eGhiseul.ro"
